日付	国内合計	北海道	青森県	岩手県	宮城県	秋田県	山形県	福島県	茨城県	栃木県	群馬県	埼玉県	千葉県	東京都	神奈川県	新潟県	富山県	石川県	福井県	山梨県	長野県	岐阜県	静岡県	愛知県	三重県	滋賀県	京都府	大阪府	兵庫県	奈良県	和歌山県	鳥取県	島根県	岡山県	広島県	山口県	徳島県	香川県	愛媛県	高知県	福岡県	佐賀県	長崎県	熊本県	大分県	宮崎県	鹿児島県	沖縄県
2020/1/16																																																
2020/1/17																																																
2020/1/18																																																
2020/1/19																																																
2020/1/20																																																
2020/1/21																																																
2020/1/22																																																
2020/1/23																																																
2020/1/24																																																
2020/1/25																																																
2020/1/26																																																
2020/1/27																																																
2020/1/28																																																
2020/1/29																																																
2020/1/30																																																
2020/1/31																																																
2020/2/1																																																
2020/2/2																																																
2020/2/3																																																
2020/2/4																																																
2020/2/5																																																
2020/2/6																																																
2020/2/7																																																
2020/2/8																																																
2020/2/9																																																
2020/2/10																																																
2020/2/11																																																
2020/2/12																																																
2020/2/13																																																
2020/2/14																																																
2020/2/15																																																
2020/2/16																																																
2020/2/17																																																
2020/2/18																																																
2020/2/19																																																
2020/2/20																																																
2020/2/21																																																
2020/2/22																																																
2020/2/23																																																
2020/2/24																																																
2020/2/25																																																
2020/2/26																																																
2020/2/27																																																
2020/2/28																																																
2020/2/29																																																
2020/3/1																																																
2020/3/2																																																
2020/3/3																																																
2020/3/4																																																
2020/3/5																																																
2020/3/6																																																
2020/3/7																																																
2020/3/8																																																
2020/3/9																																																
2020/3/10																																																
2020/3/11																																																
2020/3/12																																																
2020/3/13																																																
2020/3/14																																																
2020/3/15																																																
2020/3/16																																																
2020/3/17																																																
2020/3/18																																																
2020/3/19																																																
2020/3/20																																																
2020/3/21																																																
2020/3/22																																																
2020/3/23																																																
2020/3/24																																																
2020/3/25																																																
2020/3/26																																																
2020/3/27																																																
2020/3/28																																																
2020/3/29																																																
2020/3/30																																																
2020/3/31																																																
2020/4/1																																																
2020/4/2																																																
2020/4/3																																																
2020/4/4																																																
2020/4/5																																																
2020/4/6																																																
2020/4/7																																																
2020/4/8																																																
2020/4/9																																																
2020/4/10																																																
2020/4/11																																																
2020/4/12																																																
2020/4/13																																																
2020/4/14																																																
2020/4/15																																																
2020/4/16																																																
2020/4/17																																																
2020/4/18																																																
2020/4/19																																																
2020/4/20																																																
2020/4/21																																																
2020/4/22																																																
2020/4/23																																																
2020/4/24																																																
2020/4/25																																																
2020/4/26																																																
2020/4/27																																																
2020/4/28																																																
2020/4/29																																																
2020/4/30																																																
2020/5/1																																																
2020/5/2																																																
2020/5/3																																																
2020/5/4																																																
2020/5/5																																																
2020/5/6																																																
2020/5/7																																																
2020/5/8																																																
2020/5/9																																																
2020/5/10																																																
2020/5/11																																																
2020/5/12																																																
2020/5/13																																																
2020/5/14																																																
2020/5/15																																																
2020/5/16																																																
2020/5/17	18.29	3.29	0	0	0	0	0	0	0	0	0	0.57	0.29	8.14	2.29	0	0.71	0.71	0	0	0	0.14	0	0	0	0	0	1.57	0.57	0	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	-0.43	0	0	0	0.14
2020/5/18	17.14	2.71	0.14	0	0	0	0	0	0	0	0	0.57	0.29	7.43	2	0	0.86	0.71	0	0	0	0.14	0	0	0	0	0.14	1.29	0.57	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14
2020/5/19	14.71	2	0.14	0	0	0	0	0	0	0	0	0.43	0.29	6.86	1.57	0	0.71	0.43	0	0	0	0.14	0	0	0	0	0.14	1.29	0.57	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/5/20	12.86	1.29	0.14	0	0	0	0	0	0	0	0.14	0.29	0.29	6.29	1.29	0	0.57	0.43	0	0	0	0.14	0	0	0	0	0.14	1.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/5/21	12.29	1	0.14	0	0	0	0	0	0	0	0.14	0.14	0.57	6.29	1	0	0.43	0.29	0	0	0	0	0	0	0	0	0.14	1.86	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/22	11.86	0.86	0.14	0	0	0	0	0	0	0	0.14	0.14	0.29	6.29	1.14	0	0.43	0.57	0	0	0	0	0	0	0	0	0.14	1.43	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/23	10.86	0.71	0.14	0	0	0	0	0	0	0	0.14	0	0.29	5.86	1.14	0	0.43	0.43	0	0	0	0	0	0	0	0	0.14	1.14	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/24	11.57	0.71	0.14	0	0	0	0	0	0	0	0.14	0	0.29	6.14	1.14	0	0.43	0.43	0	0	0	0	0	0	0	0	0.14	1.14	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0.43	0	0	0	0
2020/5/25	11.86	0.86	0	0	0	0	0	0	0	0	0.14	0.14	0.29	6.71	1.29	0	0.14	0.29	0	0.14	0	0	0	0	0	0	0.14	1.14	0.29	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/26	12.43	1	0	0	0	0	0	0	0.14	0	0.14	0.14	0.29	6.86	1.14	0	0.14	0.29	0	0.14	0	0	0	0	0	0	0.14	1.43	0.29	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/27	12.86	1	0	0	0	0	0	0	0.14	0	0	0.14	0.29	7	1.43	0	0.29	0.29	0	0.14	0	0	0	0	0	0	0.29	1.29	0.29	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/5/28	11.14	1.14	0	0	0	0	0	0	0.14	0	0	0.14	0.14	6.14	1.29	0	0.14	0.29	0	0.14	0	0	0	0	0	0	0.29	0.86	0.29	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/5/29	11.14	1.14	0	0	0	0	0	0	0.14	0	0	0.29	0.14	5.57	1.57	0	0.14	0	0	0.14	0	0	0	0	0	0	0.43	0.86	0.43	0	0	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/5/30	10.14	1.14	0	0	0	0	0	0	0.14	0	0	0.29	0.14	4.71	1.57	0	0.14	0.14	0	0.14	0	0	0	0	0	0	0.43	0.71	0.29	0	0	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/5/31	8.86	1	0	0	0	0	0	0	0.14	0	0	0.29	0.14	3.57	1.57	0	0.14	0.14	0	0.14	0	0	0	0	0	0	0.43	0.71	0.29	0	0	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/1	6.86	0.71	0	0	0	0	0	0	0.14	0	0	0.14	0.14	2.43	1.57	0	0.14	0.14	0	0	0	0	0	0	0	0	0.29	0.71	0.29	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/2	6	0.57	0	0	0	0	0	0	0	0	0	0.14	0.14	2	1.43	0	0.14	0.14	0	0	0	0	0	0	0	0	0.29	0.57	0.29	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0
2020/6/3	5.14	0.43	0	0	0	0	0	0	0	0	0	0.29	0.14	1.43	1.14	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0.57	0.29	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.14
2020/6/4	4.71	0.43	0	0	0	0	0	0	0	0	0	0.43	0	1.14	1.29	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.14
2020/6/5	4	0.57	0	0	0	0	0	0	0	0	0	0.43	0	1	0.71	0	0	0.43	0	0	0	0	0	0	0	0	0.14	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14
2020/6/6	3.57	0.57	0	0	0	0	0	0	0	0	0	0.43	0	1	0.71	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14
2020/6/7	3.43	0.57	0	0	0	0	0	0	0	0	0	0.43	0	0.86	0.71	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14
2020/6/8	3.14	0.57	0	0	0	0	0	0	0	0	0	0.43	0	0.86	0.43	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.14
2020/6/9	2.71	0.57	0	0	0	0	0	0	0	0	0	0.43	0	0.71	0.29	0	0	0.29	0	0	0	0	0	0	0	0	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/6/10	2.43	0.57	0	0	0	0	0	0	0	0	0	0.29	0	0.71	0.43	0	0	0.14	0	0	0	0	0	0	0	0	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/11	2.14	0.43	0	0	0	0	0	0	0	0	0	0.14	0	0.57	0.29	0	0	0.14	0	0	0	0	0	0	0	0	0.14	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/12	1.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.57	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/13	1.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0.43	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/14	1.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0.43	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/15	1.57	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0.43	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/16	1.71	0	0	0	0	0	0	0	0	0	0	0.14	0	0.71	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/17	2.14	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0.86	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/6/18	1.86	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0.86	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/19	4	0.29	0	0	0	0	0	0	0	0	0	2	0	1	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/20	4	0.43	0	0	0	0	0	0	0	0	0	2	0	0.86	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/21	4	0.43	0	0	0	0	0	0	0	0	0	2	0	0.86	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/22	4	0.57	0	0	0	0	0	0	0	0	0	1.86	0	1	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/6/23	4.57	0.57	0	0	0	0	0	0	0	0	0	1.86	0	1	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/24	4.57	0.71	0	0	0	0	0	0	0	0	0	1.86	0	1.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/25	4.71	0.86	0	0	0	0	0	0	0	0	0	1.86	0	1.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/26	2.57	0.71	0	0	0	0	0	0	0	0	0	0	0	0.71	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/27	2.43	0.57	0	0	0	0	0	0	0	0	0	0	0	0.71	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/28	2.57	0.71	0	0	0	0	0	0	0	0	0	0	0	0.71	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/29	2.29	0.57	0	0	0	0	0	0	0	0	0	0	0	0.57	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0
2020/6/30	1.43	0.57	0	0	0	0	0	0	0	0	0	0	0	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/1	1	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/2	1	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/3	0.86	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/4	0.86	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/5	0.71	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/6	0.86	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/7	0.86	0.29	0	0	0	0	0	0	0	0	0	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
2020/7/8	0.86	0.29	0	0	0	0	0.14	0	0	0	0	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/9	0.86	0.14	0	0	0	0	0.14	0	0	0	0	0.29	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/10	0.71	0	0	0	0	0	0.14	0	0	0	0	0.29	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/11	0.71	0	0	0	0	0	0.14	0	0	0	0	0.29	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/12	0.71	0	0	0	0	0	0.14	0	0	0	0	0.29	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/13	0.57	0	0	0	0	0	0.14	0	0	0	0	0.14	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/14	0.57	0.14	0	0	0	0	0.14	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/15	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/16	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/17	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/18	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/19	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/20	0.86	0.14	0	0	0	0	0	0	0	0	0	0.29	0	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/21	0.71	0	0	0	0	0	0	0	0	0	0	0.43	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/22	0.71	0	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/23	1	0.14	0	0	0	0	0	0	0	0	0	0.57	0	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/24	1.14	0.14	0	0	0	0	0	0	0	0	0	0.57	0	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/7/25	1.57	0.14	0	0	0	0	0	0	0	0	0	0.71	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/26	1.57	0.14	0	0	0	0	0	0	0	0	0	0.71	0	0.29	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/27	1.43	0.14	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0.14	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/28	1.71	0.14	0	0	0	0	0	0	0	0	0	0.29	0.29	0.14	0	0	0	0	0	0	0	0	0	0.14	0	0	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/29	2	0.14	0	0	0	0	0	0	0	0	0	0.43	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/30	2	0	0	0	0	0	0	0	0	0	0	0.29	0.29	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/7/31	2.57	0	0	0	0	0	0	0	0	0	0	0.43	0.43	0.71	0.14	0	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0
2020/8/1	2.29	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/8/2	2.29	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
2020/8/3	2.57	0	0	0	0	0	0	0	0	0	0	0.29	0.57	0.71	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0.14	0	0	0	0
2020/8/4	3	0	0	0	0	0	0	0	0	0	0	0.57	0.29	0.71	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0.14	0	0	0.29	0
2020/8/5	3.14	0	0	0	0	0	0	0	0	0	0	0.57	0.43	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0	0.14	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0.29	0	0	0.29	0
2020/8/6	3.86	0	0	0	0	0	0	0	0	0	0	0.86	0.43	0.43	0.14	0	0	0	0	0	0	0	0	0.29	0	0	0.14	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0.29	0	0	0.29	0
2020/8/7	3.71	0	0	0	0	0	0	0	0	0	0	0.71	0.43	0.14	0.29	0	0	0	0	0	0	0	0	0.29	0	0	0.14	0.43	0.29	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0.29	0	0	0.29	0
2020/8/8	4	0	0	0	0	0	0	0	0	0	0	0.71	0.43	0.14	0.29	0	0	0	0	0	0	0	0	0.29	0	0	0.14	0.71	0.29	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0.14	0.29	0	0	0.29	0
2020/8/9	5	0	0	0	0	0	0	0	0	0	0	0.71	0.71	0.14	0.29	0	0	0.14	0	0	0	0	0	0.29	0	0.14	0.14	0.86	0.29	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0.29	0	0	0.43	0
2020/8/10	5.14	0	0	0	0	0	0	0	0	0	0	0.71	0.57	0.14	0.29	0	0	0.14	0	0	0	0	0	0.29	0	0.14	0.14	0.71	0.29	0	0.14	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0.14	0	0	0.43	0.43
2020/8/11	5.29	0	0	0	0	0	0	0	0	0	0	0.43	0.71	0.43	0.57	0	0	0.14	0	0	0	0	0	0.29	0	0.14	0.14	0.71	0.29	0	0.14	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0.14	0	0	0.14	0.43
2020/8/12	5.29	0	0	0	0	0	0	0	0	0	0	0.43	0.57	0.43	0.71	0	0	0.14	0	0	0	0	0	0.29	0	0.29	0	0.86	0.29	0	0.14	0	0	0	0	0	0	0	0	0	0.43	0	0.14	0	0	0	0.14	0.43
2020/8/13	5.71	0	0	0	0	0	0	0	0	0.14	0	0.14	0.57	0.71	0.57	0	0	0.14	0	0	0	0	0	0.14	0	0.29	0	1.14	0.14	0.14	0.14	0	0	0	0	0	0	0	0.14	0	0.43	0	0.14	0	0	0	0.29	0.43
2020/8/14	6.86	0	0	0	0	0	0	0	0	0.14	0	0.14	0.57	0.71	0.57	0	0	0.14	0	0	0	0	0	0.29	0	0.29	0	1.86	0	0.14	0.14	0	0	0	0	0	0	0.14	0.14	0	0.43	0	0.14	0	0	0.14	0.29	0.57
2020/8/15	6.86	0	0	0	0	0	0	0	0	0.14	0	0.43	0.57	0.71	0.57	0	0	0.14	0	0	0	0	0	0.29	0	0.29	0	1.57	0.14	0.14	0.14	0	0	0	0	0	0	0.14	0.14	0	0.43	0	0	0	0	0.14	0.29	0.57
2020/8/16	7.43	0	0	0	0	0	0	0	0	0.14	0	0.43	0.29	1	0.57	0	0	0.14	0	0	0	0	0	0.86	0	0.29	0	1.43	0.14	0.14	0.14	0	0	0	0	0	0	0.14	0.14	0	0.29	0	0	0.14	0	0.14	0.14	0.86
2020/8/17	9	0	0	0	0	0	0	0	0	0.14	0	0.43	0.57	1	0.57	0	0	0.14	0	0	0	0.14	0	1	0	0.29	0	2.14	0.14	0.14	0	0	0	0	0	0	0	0.14	0.14	0	0.57	0	0	0.14	0	0.14	0.57	0.57
2020/8/18	9.86	0	0	0	0	0	0	0	0	0.14	0	0.43	0.43	1.14	0.29	0	0	0.14	0	0	0	0.14	0	1.14	0.14	0.29	0	2.86	0.14	0.14	0	0	0	0	0	0	0	0.14	0.14	0	0.57	0	0	0.29	0	0.14	0.57	0.57
2020/8/19	11.57	0	0	0	0	0	0	0	0.14	0.14	0	0.57	0.43	1.57	0.14	0	0	0.14	0	0	0	0.14	0	1.29	0.14	0.14	0	3.43	0.14	0.14	0	0	0	0	0	0	0	0.14	0.14	0	1	0	0	0.29	0	0.14	0.57	0.71
2020/8/20	11.71	0	0	0	0.14	0	0	0	0.14	0	0	0.71	0.43	1.43	0.14	0	0	0.29	0	0	0	0.14	0	1.43	0.14	0.14	0	3.14	0.14	0	0	0	0	0	0	0	0	0.14	0	0	1.14	0	0	0.29	0	0.14	0.57	1
2020/8/21	12	0	0	0	0.14	0	0	0	0.14	0	0	0.71	0.43	1.71	0.29	0	0	0.29	0	0	0	0.29	0	1.43	0.14	0.14	0	3.14	0.14	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0.29	0	0	0.57	1
2020/8/22	12.57	0	0	0	0.14	0	0	0	0.14	0	0	0.57	0.43	1.71	0.29	0	0.14	0.29	0	0	0	0.29	0	1.86	0.14	0.14	0	3.29	0.14	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0.29	0	0	0.57	1
2020/8/23	11.71	0	0	0	0.14	0	0	0	0.14	0	0	0.57	0.43	1.43	0.29	0	0.14	0.29	0	0	0	0.29	0	1.57	0.14	0	0	3.29	0.14	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0.14	0	0	0.57	0.86
2020/8/24	11.57	0	0	0	0.14	0	0	0	0.14	0	0	0.57	0.14	1.57	0.43	0	0.14	0.29	0	0	0	0.14	0	1.86	0.14	0	0	2.86	0.14	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0.14	0	0	0.29	1.29
2020/8/25	11.57	0	0	0	0.14	0	0	0	0.29	0	0	0.57	0.29	1.43	1	0	0.14	0.29	0	0	0	0.14	0	1.71	0	0	0	2.43	0.14	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0.29	1.43
2020/8/26	11.71	0	0	0	0.14	0	0	0	0.14	0	0	0.29	0.43	1.29	1.43	0	0.14	0.29	0	0	0	0.14	0	1.71	0	0	0.14	2	0.14	0.29	0	0	0	0	0	0	0.14	0	0	0	1.14	0	0	0	0	0	0.43	1.43
