日付	国内合計	北海道	青森県	岩手県	宮城県	秋田県	山形県	福島県	茨城県	栃木県	群馬県	埼玉県	千葉県	東京都	神奈川県	新潟県	富山県	石川県	福井県	山梨県	長野県	岐阜県	静岡県	愛知県	三重県	滋賀県	京都府	大阪府	兵庫県	奈良県	和歌山県	鳥取県	島根県	岡山県	広島県	山口県	徳島県	香川県	愛媛県	高知県	福岡県	佐賀県	長崎県	熊本県	大分県	宮崎県	鹿児島県	沖縄県
2020/5/18	234.86	18.43	0	0	0	0	2	1.57	1.57	5	1.29	8.29	11.43	53.71	33.43	0	1.86	3.14	2	1	1.86	1	1.86	3.14	0	1	1.71	41.86	18.71	0	0	0	1	0	1.29	0.86	0	0	0.57	0	10	0	0	1.29	0	0	0	4
2020/5/19	227.86	17.29	0	0	0	0	2	1.71	1.43	5	1.14	7.86	11.29	52.71	33.14	0	1.71	3	2	1	1.71	1	1.71	2.86	0	1	1.86	39.86	18	0	0	0	1	0	1	1	0	0	0.86	0	9.57	0	0	1.14	0	0	0	4
2020/5/20	220.71	17.14	0	0	0	0	2	1.57	1.29	5	1	7.14	11.14	51.57	32.43	0	1.43	3	2	1	1.57	1	1.57	2.29	0	1	2	38.71	16.86	0.14	0	0	1	0	1	1	0	0	1	0	8.86	0	0	1	0	0	0	4
2020/5/21	212	17	0	0	0	0	2	1.29	1.14	5	1	6.71	10.14	49.86	31.57	0	1.14	3	2	1	1.43	1	1.43	1.71	0	1	2.43	36.86	16	0.29	0	0	1	0	1	1	0	0	1	0	8	0	0	1	0	0	0	4
2020/5/22	203.71	17	0	0	0	0	1.86	1	0.86	5	1	6.43	9.43	48.29	31	0	0.86	3	2	1	1.29	1	1.29	1.14	0	1	2.71	35.29	15	0.29	0	0	1	0	1	1	0	0	1	0	7.29	0	0	0.86	0	0	0	3.86
2020/5/23	194.86	16.86	0	0	0	0	1.71	0.71	0.71	5	1	6.14	8.71	46.57	30.43	0	0.57	3	2	1	1.14	1	1.14	0.86	0	1	3	33.14	13.86	0.29	0	0	1	0	1	1	0	0	1	0	6.57	0	0	0.71	0	0	0	3.71
2020/5/24	185.86	16.57	0	0	0	0	1.57	0.43	0.57	5	1	5.86	8	44.71	29.86	0	0.29	3	2	1	1	1	1	0.57	0	1	3.29	31	13	0.29	0	0	1	0	1	1	0	0	0.71	0	5.86	0	0	0.57	0	0	0	3.71
2020/5/25	177.57	16.43	0	0	0	0	1.43	0.29	0.43	4.86	1	5.43	7.29	42.86	29.43	0	0.14	3	2	0.86	1	1	1	0.29	0	1	3.43	29.43	12	0.29	0.43	0	1	0	0.86	1	0	0	0.43	0	5.43	0	0	0.43	0	0	0	3.14
2020/5/26	168.57	16.29	0	0	0	0	1.29	0.14	0.29	4.71	1	5.43	6.57	40.57	28.71	0	0	3	2	0.71	1	1	1	0	0	1	3.14	27.57	11.29	0.29	0.43	0	1	0	0.71	1	0	0	0.14	0	5	0	0	0.29	0	0	0	3
2020/5/27	160.14	15.43	0	0	0	0	1.14	0	0.14	4.29	1	5.71	5.86	38.71	28.57	0	0	3	2	0.57	1	1	1	0	0	1	2.86	25.29	10.29	0.14	0.43	0	1	0	0.57	1	0	0	0.14	0	5	0	0	0.14	0	0	0	2.86
2020/5/28	153.71	14.71	0	0	0	0	1	0	0	3.86	1	5.86	5.57	37.29	28.57	0	0	3	2	0.43	1	1	1	0	0	1	2.43	23.71	9.29	0	0.43	0	1	0	0.43	1	0	0	0.29	0	5.29	0	0	0	0	0	0	2.57
2020/5/29	146.43	14	0	0	0	0	1	0	0	3.43	1	5.86	5.29	35.71	28	0	0	3	1.86	0.29	1	1	0.86	0	0	1	2.14	22.14	8.29	0	0.43	0	0.86	0	0.29	1	0	0	0.43	0	5.14	0	0	0	0	0	0	2.43
2020/5/30	139.43	13.14	0	0	0	0	1	0	0	3	1	5.71	5	34	27.43	0	0	3	1.71	0.14	1	1	0.71	0	0	1	1.86	21.14	7.43	0	0.43	0	0.71	0	0.14	1	0	0	0.57	0	5	0	0	0	0	0	0	2.29
2020/5/31	132.29	12.57	0	0	0	0	1	0	0	2.57	1	5.57	4.71	32.14	26.86	0	0	3	1.57	0	1	1	0.57	0	0	1	1.57	20	6.57	0	0.43	0	0.57	0	0	1	0	0	0.71	0	4.86	0	0	0	0	0	0	2
2020/6/1	126.29	12	0	0	0	0	1	0	0	2.29	1	5.57	4.43	30.71	26.43	0	0	2.86	1.43	0	0.86	1	0.43	0	0	1	1.29	18.71	5.86	0	0	0	0.57	0	0	1	0	0	0.86	0	4.71	0	0	0	0	0	0	2.29
2020/6/2	119.71	11.43	0	0	0	0	1	0	0	1.86	1	5.29	4.14	29.71	25.29	0	0	2.71	1.29	0	0.71	1	0.29	0	0	1	1.14	17.57	5	0	0	0	0.57	0	0	1	0	0	1	0	4.57	0	0	0	0	0	0	2.14
2020/6/3	114.86	11.14	0	0	0	0	1	0	0	1.57	1	5	4	29.14	24.29	0	0	2.57	1.14	0	0.57	1	0.14	0	0	1	1	16.71	4.71	0	0	0	0.57	0	0	1	0	0	1	0	4.43	0	0	0	0	0	0	1.86
2020/6/4	110.14	11	0	0	0	0	1	0	0	1.29	1	4.71	4	28.43	22.71	0	0	2.43	1	0	0.43	1	0	0	0	1	0.86	16.14	4.57	0	0	0	0.57	0	0	1	0	0	1	0	4.29	0	0	0	0	0	0	1.71
2020/6/5	106.71	10.86	0	0	0	0	1	0	0	1	1	4.43	4	27.71	21.71	0	0	2.29	1	0	0.29	1	0	0	0	1	0.71	15.57	4.43	0	0	0	0.71	0	0	1	0	0	1	0	4.43	0	0	0	0	0	0	1.57
2020/6/6	103.71	10.71	0	0	0	0	1	0	0	0.71	1	4.29	4	27	20.71	0	0	2.14	1	0	0.14	1	0	0	0	1	0.57	15.29	4.29	0	0	0	0.86	0	0	1	0	0	1	0	4.57	0	0	0	0	0	0	1.43
2020/6/7	101.43	10.71	0	0	0	0	1	0	0	0.43	1	4.14	4	26.71	19.71	0	0	2	1	0	0	1	0	0	0	1	0.43	15.14	4.14	0	0	0	1	0	0	1	0	0	1	0	4.71	0	0	0	0	0	0	1.29
2020/6/8	98.43	11	0	0	0	0	1	0	0	0.14	1	4	4	26	18.14	0	0	2	1	0	0	1	0	0	0	1	0.29	15	4	0	0	0	1	0	0	1	0	0	0.86	0	4.86	0	0	0	0	0	0	1.14
2020/6/9	97	11	0	0	0	0	1	0	0	0	1	4.14	4	25.57	17.57	0	0	2	1	0	0	1	0	0	0	1	0.14	15	3.86	0	0	0	1	0	0	1	0	0	0.71	0	5.14	0	0	0	0	0	0	0.86
2020/6/10	95	11.14	0	0	0	0	1	0	0	0	1	4.29	4	24.86	17	0	0	2	1	0	0	1	0	0	0	1	0	14.86	3.71	0	0	0	1	0	0	1	0	0	0.57	0	4.86	0	0	0	0	0	0	0.71
2020/6/11	92.71	11.29	0	0	0	0	1	0	0	0	1	4.29	4	24	16.86	0	0	2	1	0	0	1	0	0	0	1	0	14.14	3.57	0	0	0	1	0	0	1	0	0	0.43	0	4.57	0	0	0	0	0	0	0.57
2020/6/12	89.43	11.29	0	0	0	0	1	0	0	0	0.86	4.29	3.86	23.57	16.29	0	0	2	1	0	0	1	0	0	0	1	0	13.43	3	0	0	0	1	0	0	1	0	0	0.29	0	4.14	0	0	0	0	0	0	0.43
2020/6/13	85.86	11.29	0	0	0	0	1	0	0	0	0.71	4.29	3.71	23	15.71	0	0	2	1	0	0	1	0	0	0	1	0	12.57	2.43	0	0	0	1	0	0	1	0	0	0.14	0	3.71	0	0	0	0	0	0	0.29
2020/6/14	81.86	11.14	0	0	0	0	1	0	0	0	0.57	4.29	3.57	22	15.14	0	0	2	1	0	0	1.14	0	0	0	1	0	11.71	1.86	0	0	0	1	0	0	1	0	0	0	0	3.29	0	0	0	0	0	0	0.14
2020/6/15	80.14	10.71	0	0	0	0	1	0	0	0	0.43	4.29	3.43	21.57	16.57	0	0	2	0.86	0	0	1.29	0	0	0	1	0	10.86	1.29	0	0	0	1	0	0	1	0	0	0	0	2.86	0	0	0	0	0	0	0
2020/6/16	77.14	10.57	0	0	0	0	1	0	0	0	0.29	4.14	3.29	21.43	16.29	0	0	2	0.71	0	0	1.43	0	0	0	1	0	9.86	0.86	0	0	0	1	0	0	1	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/17	73.43	10.43	0	0	0	0	1	0	0	0	0.14	3.86	3.14	21.14	15.14	0	0	2	0.57	0	0	1.57	0	0	0	1	0	8.86	0.43	0	0	0	1	0	0	1	0	0	0	0	2.14	0	0	0	0	0	0	0
2020/6/18	70.57	10.29	0	0	0	0	1	0	0	0	0	3.71	2.86	20.86	14.14	0	0	2	0.43	0	0	1.71	0	0	0	1	0	8.43	0	0	0	0	1	0	0	1	0	0	0	0	2.14	0	0	0	0	0	0	0
2020/6/19	68.43	10.29	0	0	0	0	1	0	0	0	0	3.57	2.71	20.14	13.43	0	0	2	0.29	0	0	1.86	0	0	0	1	0	7.86	0	0	0	0	1	0	0	1	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/20	66.43	10.57	0	0	0	0	1	0	0	0	0	3.43	2.57	19.57	12.71	0	0	2	0.14	0	0	1.86	0	0	0	1	0	7.29	0	0	0	0	1	0	0	1	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/21	64.71	10.86	0	0	0	0	1	0	0	0	0	3.29	2.43	19.43	12	0	0	2	0	0	0	1.71	0	0	0	1	0	6.71	0	0	0	0	1	0	0	1	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/22	62.14	11	0	0	0	0	1	0	0	0	0	3.14	2.29	19.14	10.57	0	0	2	0	0	0	1.57	0	0	0	1	0	6.14	0	0	0	0	1	0	0	1	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/23	60.71	11.14	0	0	0	0	1	0	0	0	0	3	2.14	18.86	10.29	0	0	2	0	0	0	1.43	0	0	0	1	0	5.71	0	0	0	0	1	0	0	0.86	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/24	60.14	10.86	0	0	0	0	1	0	0	0	0	3.14	2	18.86	10.71	0	0	2	0	0	0	1.29	0	0	0	1	0	5.43	0	0	0	0	0.86	0	0	0.71	0	0	0	0	2.29	0	0	0	0	0	0	0
2020/6/25	58.57	10.14	0	0	0	0	1	0	0	0	0	3.29	2	18.86	10.86	0	0	1.86	0	0	0	1.14	0	0	0	1	0	5	0	0	0	0	0.71	0	0	0.57	0	0	0	0	2.14	0	0	0	0	0	0	0
2020/6/26	56.71	9.43	0	0	0	0	1	0	0	0	0	3.43	2	18.71	10.86	0	0	1.71	0	0	0	1	0	0	0	0.86	0	4.71	0	0	0	0	0.57	0	0	0.43	0	0	0	0	2	0	0	0	0	0	0	0
2020/6/27	54.71	8.71	0	0	0	0	1	0	0	0	0	3.57	2	18.14	10.86	0	0	1.57	0	0	0	1	0	0	0	0.71	0	4.43	0	0	0	0	0.43	0	0	0.29	0	0	0	0	2	0	0	0	0	0	0	0
2020/6/28	52.43	7.86	0	0	0	0	1	0	0	0	0	3.71	2	17.43	10.86	0	0	1.43	0	0	0	1	0	0	0	0.57	0	4.14	0	0	0	0	0.29	0	0	0.14	0	0	0	0	2	0	0	0	0	0	0	0
2020/6/29	49.57	7.14	0	0	0	0	1	0	0	0	0	3.71	2	16.43	10.57	0	0	1.29	0	0	0	1	0	0	0	0.43	0	3.86	0	0	0	0	0.14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2020/6/30	46.71	6.43	0	0	0	0	1	0	0	0	0	3.71	2	15	10.43	0	0	1.14	0	0	0	1	0	0	0	0.29	0	3.57	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/1	43.71	6.14	0	0	0	0	1	0	0	0	0	3.57	2	13.57	9.86	0	0	1	0	0	0	1	0	0	0	0.14	0	3.29	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/2	41.14	6	0	0	0	0	1	0	0	0	0	3.43	2	12.14	9.43	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/3	38.86	5.86	0	0	0	0	1	0	0	0	0	3.29	1.86	11	9	0	0	1	0	0	0	1	0	0	0	0	0	2.71	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/4	37.14	5.71	0	0	0	0	1	0	0	0	0	3.14	1.71	10.29	8.57	0	0	1	0	0	0	1	0	0	0	0	0	2.57	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/5	35.86	5.71	0	0	0	0	1	0	0	0	0	3	1.57	9.71	8.14	0	0	1	0	0	0	1	0	0	0	0	0	2.57	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/6	35	5.71	0	0	0	0	1	0	0	0	0	3	1.43	9.14	8	0	0	1	0	0	0	1	0	0	0	0	0	2.57	0	0	0	0	0	0	0	0	0	0	0.14	0	2	0	0	0	0	0	0	0
2020/7/7	34.29	5.71	0	0	0	0	1	0	0.14	0	0	3	1.29	8.86	7.57	0	0	1	0	0	0	1.14	0	0	0	0	0	2.57	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2020/7/8	34.43	5.71	0	0	0	0	0.86	0	0.29	0	0	3.14	1.14	8.29	8.14	0	0	1	0	0	0	1.29	0	0	0	0	0	2.57	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2020/7/9	34.14	5.86	0	0	0	0	0.71	0	0.43	0	0	3.14	0.86	7.86	8	0	0	1	0	0	0	1.43	0	0	0	0	0	2.71	0	0	0	0	0	0	0	0	0	0	0	0	2.14	0	0	0	0	0	0	0
2020/7/10	34.29	6	0	0	0	0	0.57	0	0.57	0	0	3.14	0.71	7.29	8.14	0	0	1	0	0	0	1.57	0	0	0	0	0	2.86	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0
2020/7/11	34.14	5.86	0	0	0	0	0.43	0	0.71	0	0	3.14	0.57	6.71	8.29	0	0	1	0	0	0	1.71	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2.71	0	0	0	0	0	0	0
2020/7/12	34.14	5.71	0	0	0	0	0.29	0	0.86	0	0	3.29	0.43	6.14	8.43	0	0	1	0	0	0	1.86	0	0	0	0.14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2020/7/13	34.71	5.57	0	0	0	0	0.14	0	1	0	0	3.43	0.29	5.86	8.57	0	0	1	0	0	0	2	0	0	0	0.29	0	3.29	0	0	0	0	0	0	0	0	0	0	0	0	3.29	0	0	0	0	0	0	0
2020/7/14	35.14	5.43	0	0	0	0	0	0	1	0	0	3.57	0.14	5.71	8.71	0	0	1	0	0	0	2	0	0	0	0.43	0	3.57	0	0	0	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0
2020/7/15	35	5.29	0	0	0	0	0	0	1	0	0	3.57	0	6	8	0	0	1	0	0	0	1.86	0	0	0	0.57	0	3.86	0	0	0	0	0	0	0	0	0	0	0	0	3.86	0	0	0	0	0	0	0
2020/7/16	36.14	5.14	0	0	0	0	0	0	1	0	0	3.71	0	6.14	8.43	0	0	1	0	0	0	1.71	0	0	0	0.71	0	4.29	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2020/7/17	37.29	5	0	0	0	0	0	0	1.14	0	0	3.86	0	6.86	8.57	0	0	1	0	0	0	1.57	0	0	0	0.86	0	4.43	0	0	0.14	0	0	0	0	0	0	0	0	0	3.86	0	0	0	0	0	0	0
2020/7/18	38.86	5	0	0	0	0	0	0	1.29	0	0.14	4	0.29	7.57	8.71	0	0	1	0	0	0	1.29	0	0	0	1	0	4.57	0	0	0.29	0	0	0	0	0	0	0	0	0	3.71	0	0	0	0	0	0	0
2020/7/19	40.71	5	0	0	0	0	0	0	1.43	0	0.29	4.29	0.57	8.57	8.86	0	0	1	0	0	0	1	0	0	0	1	0	4.71	0	0	0.43	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0
2020/7/20	42.43	5	0	0	0	0	0	0	1.71	0	0.43	4.71	0.86	9.57	8.57	0	0	1	0	0	0	0.71	0	0	0	1	0	4.71	0	0	0.57	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0
2020/7/21	44.86	5	0	0	0	0	0	0	1.86	0	0.57	5.14	1.14	10.57	8.43	0	0	1	0	0	0	0.43	0	0	0	1	0.14	5.14	0	0.14	0.71	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0
2020/7/22	48	5	0	0	0	0	0	0	2	0	0.71	5.29	1.43	12	8.43	0	0	1	0	0	0	0.29	0	0	0	1	0.29	5.86	0	0.29	0.86	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0
2020/7/23	52.14	5	0	0	0	0	0	0	2	0	1	5.43	1.86	14	8.14	0	0	1	0	0	0	0.14	0	0.14	0	1.14	0.43	6.86	0	0.43	1	0	0	0	0	0	0	0	0	0	3.43	0	0	0	0	0	0	0.14
2020/7/24	55.43	4.86	0	0	0	0	0	0	1.86	0	1.29	5.43	2.57	14.86	7.86	0	0	1	0	0	0	0	0	0.43	0	1.29	0.57	8	0.14	0.57	1	0	0	0	0	0	0	0	0	0	3.43	0	0	0	0	0	0	0.29
2020/7/25	58.71	4.71	0	0	0	0	0	0	1.71	0	1.43	5.29	3.29	15.71	7.57	0	0	1	0	0	0	0	0	0.71	0	1.43	0.71	9.14	0.29	0.71	1	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0.43
2020/7/26	61.57	4.57	0	0	0	0	0	0	1.57	0	1.57	4.86	3.86	16.57	7.29	0	0	1	0	0	0	0	0	1	0	1.57	0.86	10.29	0.43	0.86	1	0	0	0	0	0	0	0	0	0	3.71	0	0	0	0	0	0	0.57
2020/7/27	65	4.43	0	0	0	0	0	0	1.29	0	1.71	4.29	4.29	17.43	7.57	0	0	1.14	0	0	0	0	0	1.29	0	1.86	1	11	1	1.14	1.14	0	0	0	0	0	0	0	0	0	3.71	0	0	0	0	0	0	0.71
2020/7/28	68.71	4.29	0	0	0	0	0	0	1.14	0	1.86	3.86	4.71	18.43	8	0	0	1.29	0	0	0	0	0	1.57	0	2	1	11.71	1.57	1.29	1.29	0	0	0	0	0	0	0	0	0	3.71	0	0	0	0	0	0	1
2020/7/29	73.14	4.14	0	0	0	0	0	0	1	0	2	3.71	5	19	8.43	0	0	1.57	0	0	0	0	0	1.86	0	2.14	1.14	12.57	2.71	1.29	1.43	0	0	0	0	0	0	0	0	0	3.86	0	0	0	0	0	0	1.29
2020/7/30	75.86	4	0	0	0	0	0	0	1	0	2	3.43	5.14	19.14	8.57	0	0	1.86	0	0	0	0	0	2	0	2.14	1.29	13.29	3.57	1.29	1.57	0	0	0	0	0	0	0	0	0	4.14	0	0	0	0	0	0	1.43
2020/7/31	78.14	3.86	0	0	0	0	0	0	1	0	1.86	3.14	5	19.14	9	0	0	2.14	0	0	0	0	0.14	2	0	2.14	1.43	14.29	4.14	1.14	1.71	0	0	0	0	0	0	0	0	0	4.29	0	0	0	0	0	0	1.71
2020/8/1	80.71	3.71	0	0	0	0	0	0	0.86	0	1.71	3	5	19	9.43	0	0	2.43	0	0	0	0	0.29	2.29	0	2.14	1.57	15.43	4.57	1	1.86	0	0	0	0	0	0	0	0	0	4.29	0	0	0.14	0	0	0	2
2020/8/2	83	3.57	0	0	0	0	0	0	0.71	0	1.57	2.86	5.14	18.57	9.86	0	0	2.57	0	0	0	0	0.43	2.57	0	2.14	1.71	17	5.14	0.86	2	0	0	0	0	0	0	0	0	0	4.14	0	0	0.14	0	0	0	2
2020/8/3	84.71	3.43	0	0	0	0	0	0	0.57	0	1.57	2.86	5.29	18	9.86	0	0	2.57	0	0	0	0	0.43	3	0	1.86	1.86	19.43	5.14	0.71	1.86	0	0	0	0	0	0	0	0	0	4	0	0	0.14	0	0	0	2.14
2020/8/4	88	3.29	0	0	0	0	0	0	0.57	0	1.43	2.71	5.43	18.14	10	0	0	2.57	0	0	0	0	0.43	3.43	0	1.71	2	21.29	5.57	0.57	1.71	0	0	0	0	0	0	0	0.14	0	4.57	0	0	0.14	0	0.14	0	2.14
2020/8/5	91.71	3.14	0	0	0	0	0	0	0.57	0	1.14	2.57	5.43	18	10.14	0	0	2.43	0	0	0	0	0.57	4.14	0	1.71	2.29	23.29	5.43	0.57	1.43	0	0	0	0.14	0	0	0	0.29	0	5.43	0	0	0.14	0	0.57	0	2.29
2020/8/6	98.14	3	0	0	0	0	0	0	0.57	0	0.86	2.57	5.71	17.86	11	0	0	2.29	0.14	0	0	0.14	0.71	4.86	0	1.71	2.43	25.71	5.71	0.57	1.43	0	0	0	0.29	0	0	0	0.43	0	6.43	0	0	0.14	0.14	1	0	2.43
2020/8/7	106.57	2.86	0	0	0.14	0	0	0	0.57	0.29	0.71	2.86	6	18.86	11	0	0.14	2.14	0.29	0	0	0.29	0.57	5.43	0	1.86	2.57	28	6.14	0.71	1.71	0	0	0	0.43	0	0	0.14	0.57	0	7.57	0	0	0.29	0.29	1.43	0	2.71
2020/8/8	116.86	2.86	0	0	0.29	0	0	0	0.71	0.57	0.57	3.43	5.86	20.29	11	0	0.29	2	0.43	0	0	0.43	0.43	5.86	0.14	2	2.71	30.86	7	0.86	2	0	0	0	0.57	0	0	0.29	0.71	0	9	0	0	0.29	0.43	1.86	0	3.14
2020/8/9	128.14	2.86	0	0	0.43	0	0	0	0.86	0.86	0.43	4	5.71	21.43	11.57	0	0.43	2	0.57	0	0	0.71	0.29	6.43	0.43	2.14	2.86	33	7.57	1	2.29	0	0	0	0.71	0	0	0.43	0.86	0	10.71	0	0	0.43	0.57	2.29	0.29	4
2020/8/10	140	2.86	0	0	0.57	0	0	0	1	1.14	0.14	4.43	5.71	22.71	12	0	0.57	2	0.86	0	0	1	0.29	7	0.71	2.43	3	35	8.43	1	2.14	0	0	0	0.86	0	0	0.57	1	0	12.57	0	0	0.71	0.71	2.71	0.57	5.29
2020/8/11	150.43	2.86	0	0	0.71	0	0	0	1	1.57	0	5	5.57	22.71	11.86	0	0.57	2	1.14	0	0	1.43	0.43	7.71	1	2.71	3.29	38.29	8.71	1	2.57	0	0	0	1	0	0	0.71	1	0	13.71	0	0	1	0.71	2.57	0.86	6.71
2020/8/12	162.86	2.86	0	0	0.86	0	0	0	1	2	0	5.71	5.71	22.71	12.43	0	0.57	2	1.29	0	0	1.86	0.57	8.71	1.29	2.86	3.29	41.86	9.57	1	3.14	0	0	0	1	0	0	0.86	1	0	15.14	0	0	1.29	0.71	2.43	1.14	8
2020/8/13	174.14	2.86	0	0	1	0	0	0	1.14	2.43	0	6.57	5.86	22.71	13.29	0	0.57	2.14	1.29	0	0	2.14	0.71	9.57	1.57	3.14	3.29	44.43	10.43	1	3.43	0	0	0	1	0	0	1	0.86	0	16.43	0	0	1.71	0.57	2	1.43	9.57
2020/8/14	187	3	0	0	1	0	0	0.14	1.29	2.71	0	7.43	6	22.86	15	0	0.43	2.29	1.29	0	0	2.43	1	10.57	1.86	3.29	3.29	48.57	11.29	1	3.29	0	0	0	1	0	0	0.86	0.71	0	17.43	0	0	2	0.43	1.57	1.71	11.29
2020/8/15	197.86	3	0	0	1	0	0	0.29	1.43	3	0	8	6.14	22.57	16.71	0	0.29	2.43	1.29	0	0	2.71	1.29	11.43	2	3.43	3.29	52.86	11.86	1	3.14	0	0	0	1	0	0	0.71	0.57	0	17.86	0	0	2.29	0.29	1.14	2	12.86
2020/8/16	209.29	3	0	0	1	0	0	0.43	1.57	3.29	0	8.71	6.14	22.86	17.86	0	0.14	2.43	1.29	0	0	2.86	1.57	12.14	2	3.57	3.29	57.71	12.57	1	3	0	0	0	1	0	0	0.57	0.43	0	18.43	0	0	2.71	0.14	0.71	2	14.86
2020/8/17	219.57	3	0	0	1	0	0	0.57	1.71	3.29	0	9.29	6.43	23.29	18.86	0	0.43	2.43	1.14	0	0	2.86	1.86	12.71	2	3.71	3.29	61.86	13.14	1.29	3.14	0	0	0	1	0	0	0.43	0.29	0	19.14	0	0	3.14	0	0.29	2	16
